,year,acs_geoid,cbsa_name,epa_site,longitude,latitude
509,2016,21220,"Elko, NV",9000,-115.427015,41.892499
510,2016,45340,"Taos, NM",9000,-105.452563,36.58544
511,2016,40740,"Roswell, NM",9000,-104.404711,33.459914
512,2016,33140,"Michigan City-La Porte, IN",0011,-86.891216,41.707212
513,2016,28420,"Kennewick-Richland, WA",0002,-119.20415299999999,46.21835
514,2016,13900,"Bismarck, ND",0003,-100.76821,46.825424999999996
515,2016,39660,"Rapid City, SD",0020,-103.273777,44.087396999999996
516,2016,39660,"Rapid City, SD",0132,-103.48385999999999,43.55764
517,2016,13900,"Bismarck, ND",0002,-101.428056,47.185832999999995
518,2016,14500,"Boulder, CO",0003,-105.100856,40.164576
519,2016,21260,"Ellensburg, WA",0002,-120.545,46.99364
520,2016,14500,"Boulder, CO",0012,-105.26338200000001,40.021097
521,2016,21260,"Ellensburg, WA",0004,-121.427096,47.399815
522,2016,24540,"Greeley, CO",0008,-104.82405,40.209387
523,2016,46020,"Truckee-Grass Valley, CA",1001,-120.184592,39.32783
524,2016,43260,"Sheridan, WY",1003,-106.96432,44.78275
525,2016,24420,"Grants Pass, OR",0010,-123.681083,42.104278
526,2016,46060,"Tucson, AZ",1028,-110.98230000000001,32.29515
527,2016,46060,"Tucson, AZ",1011,-110.878067,32.204411
528,2016,46060,"Tucson, AZ",9000,-111.21849399999999,32.248712
529,2016,29460,"Lakeland-Winter Haven, FL",6006,-81.972222,28.028889
530,2016,36830,"Othello, WA",0003,-118.3819,47.12
531,2016,17820,"Colorado Springs, CO",0017,-104.828564,38.848014
532,2016,21700,"Eureka-Arcata-Fortuna, CA",1004,-124.17949,40.776779999999995
533,2016,21700,"Eureka-Arcata-Fortuna, CA",1005,-124.20139,40.71528
534,2016,24420,"Grants Pass, OR",0036,-123.64835,42.1617
535,2016,43260,"Sheridan, WY",0004,-106.847222,44.933611
536,2016,38620,"Ponca City, OK",0604,-97.08135,36.697185999999995
537,2016,38620,"Ponca City, OK",9030,-97.345,36.939969
538,2016,27220,"Jackson, WY-ID",9000,-110.40099599999999,44.565217
539,2016,11940,"Athens, TN",1002,-84.596195,35.450115
540,2016,49180,"Winston-Salem, NC",0030,-80.342,36.026
541,2016,17300,"Clarksville, TN-KY",0006,-87.323337,36.91171
542,2016,10740,"Albuquerque, NM",0029,-106.65738999999999,35.01708
543,2016,17300,"Clarksville, TN-KY",0106,-87.397708,36.505185
544,2016,21140,"Elkhart-Goshen, IN",0008,-85.968372,41.656904999999995
545,2016,41620,"Salt Lake City, UT",3010,-111.93100000000001,40.78422
546,2016,17300,"Clarksville, TN-KY",1009,-87.328041,36.514627
547,2016,28940,"Knoxville, TN",0028,-84.03598,35.944601
548,2016,28940,"Knoxville, TN",1020,-83.87380999999999,36.019186
549,2016,34900,"Napa, CA",0003,-122.296189,38.310942
550,2016,27260,"Jacksonville, FL",0002,-82.44111099999999,30.201110999999997
551,2016,11660,"Arkadelphia, AR",9991,-93.09880000000001,34.179500000000004
552,2016,27260,"Jacksonville, FL",0099,-81.547778,30.354722
553,2016,27260,"Jacksonville, FL",0108,-81.606833,30.262777999999997
554,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0002,-75.125219,39.934559
555,2016,11100,"Amarillo, TX",1025,-101.787405,35.236736
556,2016,11100,"Amarillo, TX",1077,-101.7418,35.316500000000005
557,2016,46860,"Vernal, UT",2003,-109.688108,40.056709999999995
558,2016,17460,"Cleveland-Elyria, OH",0038,-81.682383,41.477011
559,2016,17460,"Cleveland-Elyria, OH",0072,-81.49078,41.42585
560,2016,17460,"Cleveland-Elyria, OH",0034,-81.575256,41.55523
561,2016,17460,"Cleveland-Elyria, OH",0060,-81.678449,41.492117
562,2016,17460,"Cleveland-Elyria, OH",1002,-81.81866699999999,41.39629
563,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0002,-75.3725,39.835556
564,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0004,-75.325689,39.862928
565,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0109,-75.413973,39.818715
566,2016,37860,"Pensacola-Ferry Pass-Brent, FL",0004,-87.20354999999999,30.525367
567,2016,12260,"Augusta-Richmond County, GA-SC",0091,-82.0224,33.4339
568,2016,17780,"College Station-Bryan, TX",1076,-96.481944,31.168889
569,2016,34060,"Morgantown, WV",0003,-79.920867,39.649367
570,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0006,-75.4342,40.1833
571,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2004,-75.558056,39.739444
572,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0004,-75.09778,40.008888999999996
573,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0055,-75.186921,39.922867
574,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0076,-75.207205,39.988842
575,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0048,-75.080833,39.991389
576,2016,17460,"Cleveland-Elyria, OH",0003,-81.422455,41.673006
577,2016,28940,"Knoxville, TN",0004,-84.542802,35.939077999999995
578,2016,28940,"Knoxville, TN",0101,-83.941606,35.63348
579,2016,48300,"Wenatchee, WA",0010,-120.664702,47.598862999999994
580,2016,46860,"Vernal, UT",0014,-109.7,40.538000000000004
581,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0100,-75.768242,39.834461
582,2016,12260,"Augusta-Richmond County, GA-SC",0001,-82.131249,33.582043999999996
583,2016,17460,"Cleveland-Elyria, OH",0049,-81.6507,41.446342
584,2016,21580,"Espa̱ola, NM",9000,-106.845299,36.013945
585,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",1007,-75.05000799999999,39.989036
586,2016,48300,"Wenatchee, WA",0011,-120.34195,47.430609999999994
587,2016,17460,"Cleveland-Elyria, OH",3002,-82.114261,41.463071
588,2016,11100,"Amarillo, TX",9991,-101.6649,34.8803
589,2016,17460,"Cleveland-Elyria, OH",0065,-81.662356,41.446624
590,2016,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",0005,-75.45754,40.19255
591,2016,38300,"Pittsburgh, PA",0200,-80.261389,40.170556
592,2016,38300,"Pittsburgh, PA",0002,-80.071337,40.499767
593,2016,38860,"Portland-South Portland, ME",2002,-70.471034,43.343167
594,2016,23900,"Gettysburg, PA",0001,-77.30968,39.92002
595,2016,23900,"Gettysburg, PA",9991,-77.3078,39.923100000000005
596,2016,36980,"Owensboro, KY",0005,-87.075307,37.780775999999996
597,2016,38860,"Portland-South Portland, ME",9002,-70.06381499999999,43.832457999999995
598,2016,38860,"Portland-South Portland, ME",2003,-70.207324,43.561043
599,2016,42200,"Santa Maria-Santa Barbara, CA",2004,-120.45750000000001,34.63782
600,2016,42200,"Santa Maria-Santa Barbara, CA",1025,-120.04692,34.48974
601,2016,16100,"Carlsbad-Artesia, NM",1005,-104.262726,32.380117999999996
602,2016,29180,"Lafayette, LA",0007,-92.042908,30.22611
603,2016,38860,"Portland-South Portland, ME",0029,-70.268965,43.660246
604,2016,42200,"Santa Maria-Santa Barbara, CA",1021,-119.457914,34.403051999999995
605,2016,42200,"Santa Maria-Santa Barbara, CA",1014,-119.79146,34.54166
606,2016,33220,"Midland, MI",0914,-84.18943,43.578916
607,2016,33220,"Midland, MI",0918,-84.195264,43.578638
608,2016,42200,"Santa Maria-Santa Barbara, CA",0011,-119.69121799999999,34.427775
609,2016,42200,"Santa Maria-Santa Barbara, CA",1013,-120.428717,34.725352
610,2016,42200,"Santa Maria-Santa Barbara, CA",1020,-119.87951100000001,34.414941999999996
611,2016,48700,"Williamsport, PA",0100,-76.9238,41.250800000000005
612,2016,12700,"Barnstable Town, MA",0002,-70.02359799999999,41.975804
613,2016,42200,"Santa Maria-Santa Barbara, CA",1008,-120.435611,34.942872
614,2016,42200,"Santa Maria-Santa Barbara, CA",9000,-120.008349,34.733889
615,2016,37460,"Panama City, FL",0006,-85.731517,30.130433
616,2016,33220,"Midland, MI",0953,-84.209431,43.591415999999995
617,2016,42200,"Santa Maria-Santa Barbara, CA",0008,-120.02551,34.46245
618,2016,23420,"Fresno, CA",9000,-119.155557,37.220639999999996
619,2016,23420,"Fresno, CA",0011,-119.77321,36.785379999999996
620,2016,14540,"Bowling Green, KY",0009,-86.21486999999999,37.04926
621,2016,27780,"Johnstown, PA",0011,-78.915,40.309722
622,2016,26860,"Indiana, PA",0004,-78.919972,40.56333
623,2016,26620,"Huntsville, AL",0014,-86.586362,34.687761
624,2016,14540,"Bowling Green, KY",0501,-86.14295299999999,37.131789999999995
625,2016,17900,"Columbia, SC",0007,-80.962304,34.093959
626,2016,48020,"Watertown-Fort Atkinson, WI",0009,-88.8283,43.0034
627,2016,23420,"Fresno, CA",5001,-119.716433,36.819449
628,2016,23420,"Fresno, CA",4001,-119.503659,36.597442
629,2016,17900,"Columbia, SC",0019,-81.024141,33.991509
630,2016,23420,"Fresno, CA",0500,-119.658339,36.985119
631,2016,32900,"Merced, CA",0003,-120.433671,37.281853
632,2016,28700,"Kingsport-Bristol-Bristol, TN-VA",6002,-82.502454,36.521066
633,2016,41980,"San Juan-Carolina-Caguas, PR",0001,-65.915482,18.177939
634,2016,41980,"San Juan-Carolina-Caguas, PR",0010,-66.150615,18.420089
635,2016,12580,"Baltimore-Columbia-Towson, MD",1001,-76.29694599999999,39.410191
636,2016,41980,"San Juan-Carolina-Caguas, PR",0005,-66.11446,18.440095
637,2016,12580,"Baltimore-Columbia-Towson, MD",3001,-76.47444399999999,39.310832999999995
638,2016,12580,"Baltimore-Columbia-Towson, MD",0007,-76.68538,39.34465
639,2016,12580,"Baltimore-Columbia-Towson, MD",0054,-76.55307499999999,39.328807
640,2016,12580,"Baltimore-Columbia-Towson, MD",0006,-76.84611,39.14313
641,2016,41980,"San Juan-Carolina-Caguas, PR",0003,-65.618888,18.383983
642,2016,12580,"Baltimore-Columbia-Towson, MD",9001,-76.20388899999999,39.563333
643,2016,35700,"Nogales, AZ",9000,-110.93715,31.337449999999997
644,2016,37100,"Oxnard-Thousand Oaks-Ventura, CA",3001,-119.143182,34.25239
645,2016,37100,"Oxnard-Thousand Oaks-Ventura, CA",2002,-118.683685,34.276316
646,2016,39140,"Prescott, AZ",8104,-111.683923,34.340556
647,2016,11620,"Ardmore, OK",0297,-97.462931,34.244189
648,2016,41540,"Salisbury, MD-DE",1002,-75.6106,38.6539
649,2016,35660,"Niles-Benton Harbor, MI",0014,-86.309694,42.19779
650,2016,42540,"Scranton--Wilkes-Barre--Hazleton, PA",0101,-75.578186,41.479116
651,2016,15980,"Cape Coral-Fort Myers, FL",0005,-81.87790799999999,26.602016
652,2016,39740,"Reading, PA",0011,-75.96860000000001,40.38335
653,2016,38420,"Platteville, WI",0009,-90.6979,42.6938
654,2016,41540,"Salisbury, MD-DE",1003,-75.16323,38.7791
655,2016,40080,"Richmond-Berea, KY",0003,-84.28495199999999,37.738458
656,2016,39140,"Prescott, AZ",8033,-112.4761,34.5467
657,2016,35840,"North Port-Sarasota-Bradenton, FL",1006,-82.479722,27.350278
658,2016,35840,"North Port-Sarasota-Bradenton, FL",0013,-82.507222,27.290556
659,2016,44220,"Springfield, OH",0001,-83.80456,40.00103
660,2016,38940,"Port St. Lucie, FL",0007,-80.240689,27.172458
661,2016,12060,"Atlanta-Sandy Springs-Roswell, GA",0091,-84.390717,33.610845
662,2016,25860,"Hickory-Lenoir-Morganton, NC",0003,-81.5306,35.935900000000004
663,2016,36540,"Omaha-Council Bluffs, NE-IA",1101,-95.94843499999999,41.780260999999996
664,2016,48780,"Williston, ND",0003,-103.63951,48.15278
665,2016,36540,"Omaha-Council Bluffs, NE-IA",0007,-95.956103,41.133294
666,2016,46540,"Utica-Rome, NY",2001,-75.22506,43.09892
667,2016,17340,"Clearlake, CA",3001,-122.92229,39.0327
668,2016,12060,"Atlanta-Sandy Springs-Roswell, GA",0002,-84.161811,33.433949
669,2016,36540,"Omaha-Council Bluffs, NE-IA",0052,-96.056686,41.197846999999996
670,2016,19380,"Dayton, OH",0005,-84.11380799999999,40.08502
671,2016,38300,"Pittsburgh, PA",3007,-79.885331,40.294340999999996
672,2016,19380,"Dayton, OH",0037,-84.134412,39.785644
673,2016,38300,"Pittsburgh, PA",0009,-79.024456,40.392922
674,2016,15860,"Ca̱on City, CO",0003,-105.24504,38.438289999999995
675,2016,37340,"Palm Bay-Melbourne-Titusville, FL",0007,-80.62861099999999,28.053611
676,2016,40420,"Rockford, IL",2001,-89.037775,42.334982
677,2016,40060,"Richmond, VA",0025,-77.46925,37.59088
678,2016,40060,"Richmond, VA",0003,-77.2188,37.60613
679,2016,39900,"Reno, NV",0030,-119.788561,39.506358
680,2016,27220,"Jackson, WY-ID",1006,-110.79799,43.45776
681,2016,10740,"Albuquerque, NM",1001,-106.548914,35.299484
682,2016,34700,"Muscatine, IA",0020,-91.0616,41.4069
683,2016,27220,"Jackson, WY-ID",0008,-110.59947199999999,43.670832999999995
684,2016,27940,"Juneau, AK",0004,-134.567237,58.388496999999994
685,2016,32220,"Marshall, TX",1079,-94.48150000000001,32.4702
686,2016,19700,"Deming, NM",0003,-107.7227,32.2558
687,2016,33220,"Midland, MI",0955,-84.221099,43.589470999999996
688,2016,24580,"Green Bay, WI",0026,-87.90799,44.53098
689,2016,32780,"Medford, OR",0133,-122.87923,42.31411
690,2016,32780,"Medford, OR",1002,-122.9102,42.341986999999996
691,2016,13740,"Billings, MT",0066,-108.45878,45.786578999999996
692,2016,37220,"Pahrump, NV",0011,-116.031976,36.349408
693,2016,41700,"San Antonio-New Braunfels, TX",0059,-98.311692,29.275381
694,2016,33660,"Mobile, AL",0003,-88.087761,30.770180999999997
695,2016,18140,"Columbus, OH",0002,-83.063971,40.356694
696,2016,18140,"Columbus, OH",0038,-83.065415,40.11107
697,2016,17200,"Claremont-Lebanon, NH-VT",0010,-72.309499,43.629605
698,2016,18140,"Columbus, OH",0037,-82.95549,39.96523
699,2016,18140,"Columbus, OH",0029,-82.815585,40.084514
700,2016,22020,"Fargo, ND-MN",1004,-96.85535,46.933754
701,2016,26980,"Iowa City, IA",2001,-91.503478,41.657232
702,2016,16740,"Charlotte-Concord-Gastonia, NC-SC",0041,-80.78568299999999,35.2401
703,2016,38820,"Port Angeles, WA",0013,-124.62491,48.29786
704,2016,18880,"Crestview-Fort Walton Beach-Destin, FL",0002,-86.666217,30.426533
705,2016,15580,"Butte-Silver Bow, MT",0005,-112.501247,46.002601999999996
706,2016,26420,"Houston-The Woodlands-Sugar Land, TX",0026,-95.125495,29.802706999999998
707,2016,26420,"Houston-The Woodlands-Sugar Land, TX",1034,-95.220582,29.767996999999998
708,2016,26420,"Houston-The Woodlands-Sugar Land, TX",1017,-94.983786,29.823318999999998
709,2016,26420,"Houston-The Woodlands-Sugar Land, TX",1015,-95.079444,29.758889
710,2016,19460,"Decatur, AL",0011,-86.967536,34.530716999999996
711,2016,26420,"Houston-The Woodlands-Sugar Land, TX",0013,-94.786969,29.546243999999998
712,2016,19460,"Decatur, AL",0002,-87.33973,34.342904
713,2016,13820,"Birmingham-Hoover, AL",2059,-86.844112,33.521426999999996
714,2016,31080,"Los Angeles-Long Beach-Anaheim, CA",1701,-117.7514,34.067029999999995
715,2016,44700,"Stockton-Lodi, CA",3005,-121.442495,37.682635
716,2016,20100,"Dover, DE",0002,-75.55680000000001,38.986672
717,2016,26420,"Houston-The Woodlands-Sugar Land, TX",0062,-95.26722199999999,29.625556
718,2016,22380,"Flagstaff, AZ",9000,-111.98230000000001,35.1639
719,2016,40900,"Sacramento--Roseville--Arden-Arcade, CA",0002,-121.38109,38.712089999999996
720,2016,31080,"Los Angeles-Long Beach-Anaheim, CA",4006,-118.22,33.8025
721,2016,12540,"Bakersfield, CA",0015,-117.67296,35.621089999999995
722,2016,26420,"Houston-The Woodlands-Sugar Land, TX",1052,-95.38768999999999,29.814529999999998
723,2016,22380,"Flagstaff, AZ",8001,-112.1836,36.05864
724,2016,42660,"Seattle-Tacoma-Bellevue, WA",0031,-122.3858,47.2656
725,2016,36420,"Oklahoma City, OK",0097,-97.577981,35.50307
726,2016,42660,"Seattle-Tacoma-Bellevue, WA",0057,-122.338265,47.55975
727,2016,49620,"York-Hanover, PA",0011,-76.46205499999999,39.860969999999995
728,2016,12060,"Atlanta-Sandy Springs-Roswell, GA",0001,-84.059506,34.376227
729,2016,44220,"Springfield, OH",0003,-83.99772999999999,39.855669999999996
730,2016,25860,"Hickory-Lenoir-Morganton, NC",0005,-81.191,35.9138
731,2016,41740,"San Diego-Carlsbad, CA",1011,-116.365203,32.725226
732,2016,24260,"Grand Island, NE",0004,-98.364967,40.942099
733,2016,17660,"Coeur d'Alene, ID",0004,-116.817331,47.555253
734,2016,41740,"San Diego-Carlsbad, CA",1008,-117.396158,33.217025
735,2016,38300,"Pittsburgh, PA",0006,-80.365653,40.638936
736,2016,46060,"Tucson, AZ",0021,-110.737116,32.174538
737,2016,24540,"Greeley, CO",0006,-104.70693,40.414877
738,2016,46020,"Truckee-Grass Valley, CA",0005,-121.055608,39.233477
739,2016,17820,"Colorado Springs, CO",0013,-104.817215,38.958341
740,2016,46060,"Tucson, AZ",0005,-112.801,31.95
741,2016,20580,"Eagle Pass, TX",0004,-100.451156,28.704607
742,2016,46060,"Tucson, AZ",0011,-111.038389,32.322661
743,2016,45180,"Talladega-Sylacauga, AL",0002,-86.34943799999999,33.279469999999996
744,2016,21660,"Eugene, OR",0070,-122.044547,44.199819999999995
745,2016,31140,"Louisville/Jefferson County, KY-IN",1004,-85.834313,38.307913
746,2016,19660,"Deltona-Daytona Beach-Ormond Beach, FL",5002,-81.05250000000001,29.206667
747,2016,31140,"Louisville/Jefferson County, KY-IN",0051,-85.89804,38.06091
748,2016,43620,"Sioux Falls, SD",0008,-96.700769,43.54792
749,2016,21660,"Eugene, OR",1009,-123.017704,44.046696
750,2016,31930,"Marietta, OH",0008,-81.50130999999999,39.43147
751,2016,23060,"Fort Wayne, IN",0004,-85.101816,41.094964999999995
752,2016,31140,"Louisville/Jefferson County, KY-IN",0009,-85.763767,38.276683
753,2016,43420,"Sierra Vista-Douglas, AZ",8001,-109.38906,32.009409999999995
754,2016,31140,"Louisville/Jefferson County, KY-IN",0043,-85.81566,38.23319
755,2016,31140,"Louisville/Jefferson County, KY-IN",0067,-85.65451999999999,38.22876
756,2016,41260,"St. Marys, PA",9991,-78.767867,41.598119
757,2016,18780,"Craig, CO",0003,-108.49424,40.329253
758,2016,45300,"Tampa-St. Petersburg-Clearwater, FL",0026,-82.71446499999999,27.850348
759,2016,45300,"Tampa-St. Petersburg-Clearwater, FL",5002,-82.700707,28.090298999999998
760,2016,45300,"Tampa-St. Petersburg-Clearwater, FL",0018,-82.739875,27.785866
761,2016,12940,"Baton Rouge, LA",0004,-90.965628,30.229653
762,2016,12940,"Baton Rouge, LA",0009,-91.315418,30.221255
763,2016,45300,"Tampa-St. Petersburg-Clearwater, FL",3002,-82.2304,27.96565
764,2016,12940,"Baton Rouge, LA",0009,-91.17921899999999,30.461980999999998
765,2016,12940,"Baton Rouge, LA",0003,-91.18201599999999,30.419805
766,2016,12940,"Baton Rouge, LA",0013,-91.056068,30.700895
767,2016,45300,"Tampa-St. Petersburg-Clearwater, FL",0005,-82.30564299999999,28.332224999999998
768,2016,11780,"Ashtabula, OH",1001,-80.572808,41.959694999999996
769,2016,12940,"Baton Rouge, LA",0002,-90.81138299999999,30.315406
770,2016,12940,"Baton Rouge, LA",0001,-91.213556,30.500642
771,2016,38820,"Port Angeles, WA",0020,-122.973953,48.006294999999994
772,2016,16740,"Charlotte-Concord-Gastonia, NC-SC",0021,-80.395039,35.551868
773,2016,16740,"Charlotte-Concord-Gastonia, NC-SC",0045,-80.874084,35.213170999999996
774,2016,16740,"Charlotte-Concord-Gastonia, NC-SC",0042,-80.86698299999999,35.151283
775,2016,10260,"Adjuntas, PR",0002,-66.725988,18.175378
776,2016,39660,"Rapid City, SD",1001,-103.22824,44.078351999999995
777,2016,11640,"Arecibo, PR",0001,-66.696693,18.457038999999998
778,2016,47460,"Walla Walla, WA",0002,-117.985,46.318000000000005
779,2016,20940,"El Centro, CA",4003,-115.62361,33.0325
780,2016,12580,"Baltimore-Columbia-Towson, MD",1007,-76.633543,39.460477999999995
781,2016,41980,"San Juan-Carolina-Caguas, PR",0006,-66.120012,18.422594999999998
782,2016,12580,"Baltimore-Columbia-Towson, MD",1003,-76.627933,39.169533
783,2016,12580,"Baltimore-Columbia-Towson, MD",0040,-76.604603,39.297733
784,2016,28180,"Kapaa, HI",0007,-159.36624,21.949599
785,2016,47020,"Victoria, TX",0003,-97.00553,28.83617
786,2016,24060,"Glenwood Springs, CO",0022,-108.805,39.598
787,2016,35300,"New Haven-Milford, CT",9002,-72.55327,41.256788
788,2016,34180,"Moses Lake, WA",1002,-119.2737,47.130300000000005
789,2016,24060,"Glenwood Springs, CO",0012,-107.784125,39.54182
790,2016,22840,"Fort Payne, AL",1003,-85.969858,34.288567
791,2016,26820,"Idaho Falls, ID",0101,-113.562222,43.460556
792,2016,14460,"Boston-Cambridge-Newton, MA-NH",2006,-70.970816,42.474641999999996
793,2016,14460,"Boston-Cambridge-Newton, MA-NH",4005,-70.81778299999999,42.814412
794,2016,14460,"Boston-Cambridge-Newton, MA-NH",6001,-71.164413,42.698215
795,2016,41860,"San Francisco-Oakland-Hayward, CA",0001,-122.520004,37.97231
796,2016,41860,"San Francisco-Oakland-Hayward, CA",0002,-122.90944,38.122979
797,2016,40380,"Rochester, NY",1007,-77.54817,43.14618
798,2016,36740,"Orlando-Kissimmee-Sanford, FL",1004,-81.34534699999999,28.551112
799,2016,36740,"Orlando-Kissimmee-Sanford, FL",2002,-81.3625,28.596389
800,2016,39820,"Redding, CA",3003,-121.57646,40.539989999999996
801,2016,41860,"San Francisco-Oakland-Hayward, CA",0007,-121.784217,37.687526
802,2016,41860,"San Francisco-Oakland-Hayward, CA",0009,-122.169935,37.743065
803,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0030,-77.10468,38.77335
804,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",1005,-77.48925,39.02473
805,2016,14460,"Boston-Cambridge-Newton, MA-NH",0002,-71.097163,42.348873
806,2016,14460,"Boston-Cambridge-Newton, MA-NH",0042,-71.0826,42.3295
807,2016,14460,"Boston-Cambridge-Newton, MA-NH",0044,-71.056061,42.325185999999995
808,2016,14460,"Boston-Cambridge-Newton, MA-NH",0005,-71.012129,42.065106
809,2016,15540,"Burlington-South Burlington, VT",0012,-73.214444,44.480278
810,2016,15540,"Burlington-South Burlington, VT",0007,-72.86883999999999,44.528389999999995
811,2016,14460,"Boston-Cambridge-Newton, MA-NH",0018,-71.38014,42.862531
812,2016,41860,"San Francisco-Oakland-Hayward, CA",2007,-121.934188,37.743649
813,2016,41860,"San Francisco-Oakland-Hayward, CA",1002,-121.641918,38.006311
814,2016,41860,"San Francisco-Oakland-Hayward, CA",0002,-122.02615399999999,37.936012999999996
815,2016,41860,"San Francisco-Oakland-Hayward, CA",1004,-122.356811,37.9604
816,2016,41860,"San Francisco-Oakland-Hayward, CA",0005,-122.399044,37.765946
817,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0009,-77.63462,38.852869999999996
818,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0030,-76.878333,39.055277
819,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0043,-77.013178,38.921847
820,2016,41860,"San Francisco-Oakland-Hayward, CA",0004,-122.527658,37.832724999999996
821,2016,36740,"Orlando-Kissimmee-Sanford, FL",0008,-81.381181,28.454449999999998
822,2016,39820,"Redding, CA",0004,-122.38092,40.550129999999996
823,2016,41860,"San Francisco-Oakland-Hayward, CA",0011,-122.282347,37.814780999999996
824,2016,18620,"Corsicana, TX",1081,-96.352,31.904100000000003
825,2016,36740,"Orlando-Kissimmee-Sanford, FL",1002,-81.31055599999999,28.746111
826,2016,14460,"Boston-Cambridge-Newton, MA-NH",5005,-71.10229,42.770837
827,2016,41860,"San Francisco-Oakland-Hayward, CA",2005,-121.631916,37.689614999999996
828,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0031,-77.18347,38.76835
829,2016,15540,"Burlington-South Burlington, VT",0014,-73.2106,44.4762
830,2016,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",8003,-76.74417,38.81194
831,2016,30340,"Lewiston-Auburn, ME",0014,-70.124608,43.974622
832,2016,29260,"La Grande, OR",0010,-118.51396199999999,45.224748
833,2016,29260,"La Grande, OR",0119,-118.09520599999999,45.339
834,2016,19100,"Dallas-Fort Worth-Arlington, TX",0005,-96.786419,33.132400000000004
835,2016,19100,"Dallas-Fort Worth-Arlington, TX",0034,-97.19628399999999,33.219069
836,2016,19740,"Denver-Aurora-Lakewood, CO",0002,-104.987625,39.751183999999995
837,2016,19740,"Denver-Aurora-Lakewood, CO",0026,-105.00518,39.779489999999996
838,2016,26900,"Indianapolis-Carmel-Anderson, IN",0081,-86.21462799999999,39.788903
839,2016,26900,"Indianapolis-Carmel-Anderson, IN",0078,-86.11444399999999,39.810832999999995
840,2016,18580,"Corpus Christi, TX",0034,-97.46570299999999,27.811816999999998
841,2016,18580,"Corpus Christi, TX",0032,-97.43158199999999,27.804505
842,2016,19100,"Dallas-Fort Worth-Arlington, TX",1008,-97.169271,32.469701
843,2016,19100,"Dallas-Fort Worth-Arlington, TX",1002,-97.356568,32.805817999999995
844,2016,19100,"Dallas-Fort Worth-Arlington, TX",3009,-97.063721,32.98426
845,2016,19740,"Denver-Aurora-Lakewood, CO",0008,-104.93836,39.82835
846,2016,29260,"La Grande, OR",0123,-118.07780000000001,45.3235
847,2016,19100,"Dallas-Fort Worth-Arlington, TX",0069,-96.860117,32.820060999999995
848,2016,26900,"Indianapolis-Carmel-Anderson, IN",0087,-86.13087999999999,39.787932999999995
849,2016,26900,"Indianapolis-Carmel-Anderson, IN",0084,-86.115415,39.758855
850,2016,48620,"Wichita, KS",0002,-97.366399,37.47689
851,2016,26900,"Indianapolis-Carmel-Anderson, IN",0004,-86.398611,39.758888999999996
852,2016,19740,"Denver-Aurora-Lakewood, CO",3001,-104.94984,39.838119
853,2016,25260,"Hanford-Corcoran, CA",0500,-119.766212,36.233274
854,2016,19100,"Dallas-Fort Worth-Arlington, TX",0018,-96.781883,32.744980999999996
855,2016,19740,"Denver-Aurora-Lakewood, CO",0028,-104.9886,39.786100000000005
856,2016,45940,"Trenton, NJ",0005,-74.74261299999999,40.283091999999996
857,2016,19100,"Dallas-Fort Worth-Arlington, TX",3011,-97.088585,32.656357
858,2016,19740,"Denver-Aurora-Lakewood, CO",0005,-105.019526,39.604399
859,2016,48620,"Wichita, KS",0010,-97.314847,37.702065999999995
860,2016,19740,"Denver-Aurora-Lakewood, CO",0005,-105.13948,39.638781
861,2016,12620,"Bangor, ME",9000,-68.64788,44.94798
862,2016,43780,"South Bend-Mishawaka, IN-MI",0015,-86.214722,41.69666
863,2016,42660,"Seattle-Tacoma-Bellevue, WA",0037,-122.20161,47.61311
864,2016,42660,"Seattle-Tacoma-Bellevue, WA",0023,-121.9379,47.1411
865,2016,48060,"Watertown-Fort Drum, NY",0002,-75.97316,44.087469999999996
866,2016,42660,"Seattle-Tacoma-Bellevue, WA",0017,-121.77278,47.49022
867,2016,33780,"Monroe, MI",0006,-83.34573,41.923581999999996
868,2016,42660,"Seattle-Tacoma-Bellevue, WA",0024,-122.46256,47.22634
869,2016,38300,"Pittsburgh, PA",3006,-79.881703,40.326008
